video_id,video_path,source_group,dataset,subset,source_model,role,length,frame_indices,spatial_fit_index,random_source_key,expected_gs,expected_gt,expected_final,cache_key
comgenvid:datasets/comgenvid/fake/Sora/jademagnum_watermarked.mp4,datasets/comgenvid/fake/Sora/jademagnum_watermarked.mp4,comgenvid:datasets/comgenvid/fake/Sora/jademagnum_watermarked.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,9f56d502471c2f19c66ec1943216b2670b0ed3329d05269a8c81338a530a2f6a,-2277.5495765562723,-1633.3320540386926,0.029741582293383566,056f3ac0590cdccd60348c4ef4b76c18176dfd3853715bf88f34596d41c44421
comgenvid:datasets/comgenvid/fake/Sora/jaimetrevino_430286853%2Fmd.mp4,datasets/comgenvid/fake/Sora/jaimetrevino_430286853%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jaimetrevino_430286853%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,297d89623787c196cd53750df1146036fae2c9e25b00aa60d184b85d5b36f585,-2993.272354876585,-1878.20302571838,0.0013980456793030375,7e44e4e58b9997e9189b0d096a7b4344d8137d63423adac9d565b4c2799fe872
comgenvid:datasets/comgenvid/fake/Sora/jairgf8_9552676%2Fmd.mp4,datasets/comgenvid/fake/Sora/jairgf8_9552676%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jairgf8_9552676%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,d1e5f04cb135e432fda97f45c1cac29dc22ec5c5955b2264991767b2e989f984,-1515.5874793883036,-1573.4326399761926,0.15787614786908405,02f214c7af314548fdf637fa7ad5799fadb0b57443ed49f490f0f4ecc3414a44
comgenvid:datasets/comgenvid/fake/Sora/jallday_720591041%2Fmd.mp4,datasets/comgenvid/fake/Sora/jallday_720591041%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jallday_720591041%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,55d9f9be08e204c45cf1ef8226b77d6cd7492742d75d1f506d4a2eb02d1031e7,-2012.7445228453348,-1655.554832359005,0.023325288438898046,51da31179590c117a328c75c1a129e60a462abf95e9f5cd76374fa460a1d68ca
comgenvid:datasets/comgenvid/fake/Sora/jam14_414903139%2Fmd.mp4,datasets/comgenvid/fake/Sora/jam14_414903139%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jam14_414903139%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,5ab73ca1fe79670e56c3114723ab199a893b4a740fc623be8f97dc2c0d088c55,-2317.156143939085,-1662.210594077755,0.01755651047798446,5a4e24694c83c0ccd2d68730a36d142de14a2c0849bfd29debb8ff4b8be21a2b
comgenvid:datasets/comgenvid/fake/Sora/janellea_292080081%2Fmd.mp4,datasets/comgenvid/fake/Sora/janellea_292080081%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/janellea_292080081%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,9d10c3eba8e19c2ee9f569fc265733dea6425de47845203d911a353aefcfbf10,-1987.1963050718973,-1515.7395247418176,0.20738168118672004,a7f14dda858ea614752939ddee2ef07ce6c6ba2c5da83a93215188ace1f68fad
comgenvid:datasets/comgenvid/fake/Sora/janjan20_700688902%2Fmd.mp4,datasets/comgenvid/fake/Sora/janjan20_700688902%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/janjan20_700688902%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,a2071ddef51413f3446dbea58fc8a5f7df8536803b4b365b5f11dc621bd43f6d,-2081.306534564085,-1709.0434798199426,0.011022486461031315,3a7179032b2556a3788fcbd1170f720a3c69b4f159dbfa80f9efdcfcebd81f68
comgenvid:datasets/comgenvid/fake/Sora/janzuary_487873408%2Fmd.mp4,datasets/comgenvid/fake/Sora/janzuary_487873408%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/janzuary_487873408%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,c03cf7664be7887746a36bc35519533cb0999d4919bd60b738b986fb3155e7e7,-2280.8486488218973,-1886.2434920269739,0.0024576171415116553,be441cf3ce38ee2710b3927fa88265478d6b3b3913e260b3823cb8c2ef7b01da
comgenvid:datasets/comgenvid/fake/Sora/jason564_573757719%2Fmd.mp4,datasets/comgenvid/fake/Sora/jason564_573757719%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jason564_573757719%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,22c5447d1ab9b3ff42c52727e868b9062b91b54e2cb08a38eb64da82a44f2ec3,-1613.5110023375223,-1584.432273765255,0.1067665410878267,62922ffa0ba5b09689ab14182ce1003da397113b90d6a91aadc11fc4edbaa3d2
comgenvid:datasets/comgenvid/fake/Sora/jason_0112_999326806%2Fmd.mp4,datasets/comgenvid/fake/Sora/jason_0112_999326806%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jason_0112_999326806%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,fa94716340e04a042e11c4456136f63b63995c823d538716a884ac3367c27d50,-1582.7617347593973,-1597.60341634338,0.10264598540145986,7b363ced89a44fcd7697e32b9c93ecc5efbe1913a87ce7c45e7ad460446b4d74
comgenvid:datasets/comgenvid/fake/Sora/jasonrink_398413126%2Fmd.mp4,datasets/comgenvid/fake/Sora/jasonrink_398413126%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jasonrink_398413126%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,e98da47575fbf798aebdf3067eea5ea4819d4d6be18a6f01a9decd4bac81610f,-1884.6820228453348,-1732.1344832379114,0.014112903225806453,159ae1350821e39de166cdb697cb751ca1c6f2474be7c9dbedea80f392d4e047
comgenvid:datasets/comgenvid/fake/Sora/jauntybadger_159865527%2Fmd.mp4,datasets/comgenvid/fake/Sora/jauntybadger_159865527%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jauntybadger_159865527%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,a0a3a24908e4454b9a9c2c247957683aa50ec3f3276cfb33c9c5c0ffa1347053,-1477.3186195250223,-1540.2585677105676,0.2418913350600424,447b8dbcf5a6c230a6475a8fb849a26b8193a099e06b90c126d94ed75a6e0729
comgenvid:datasets/comgenvid/fake/Sora/jax0817_386768246%2Fmd.mp4,datasets/comgenvid/fake/Sora/jax0817_386768246%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jax0817_386768246%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,d47d7bf81715a7b997bc10c383b953daa64913ad2cd82c5280fb24a9b449ca67,-1945.2432411070536,-1681.3474348980676,0.018498351777725453,cb6abea4c50c4d3857722ba7f4e8b99d0072f5d46da52a9bc6074e3eb36c01c4
comgenvid:datasets/comgenvid/fake/Sora/jaydenliu99_712857750%2Fmd.mp4,datasets/comgenvid/fake/Sora/jaydenliu99_712857750%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jaydenliu99_712857750%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,87c298ac4ad9cabc757cab98d864be671391f945ccae84498271792526407491,-2415.50355604846,-1671.027000327755,0.014804567930303743,acdc2b11b1b459e6c60b23483241b35875f3e7c15dd78c62e0f3592ec16c6fd8
comgenvid:datasets/comgenvid/fake/Sora/jayvillaver78_804808830%2Fmd.mp4,datasets/comgenvid/fake/Sora/jayvillaver78_804808830%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jayvillaver78_804808830%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,79e89bb1957024627b3443531a639dc6e52c0e5d49835168de4b6ca460e474c5,-1627.0489662047098,-1599.1660384136926,0.08879797504120557,87231fe98dfe3abe78aa49bbdeca437ea0aeac8025f8b72f5f92553f638a8e62
comgenvid:datasets/comgenvid/fake/Sora/jazbean_610517503%2Fmd.mp4,datasets/comgenvid/fake/Sora/jazbean_610517503%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jazbean_610517503%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,7a8137d72a6d0be377a3ba3ddeefc4f473db879beb7db049ab23fdb6d4480f11,-1956.2855384703348,-1633.425926109005,0.03461266776548152,3b05df27f1b957b4d9188325dc7354712d384ceecf6037be14514e04ca7855a6
comgenvid:datasets/comgenvid/fake/Sora/jazminedeluna__830573001%2Fmd.mp4,datasets/comgenvid/fake/Sora/jazminedeluna__830573001%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jazminedeluna__830573001%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,bc8dff74d2758e545fe9f5020163d86566d57592b00cd029c821e0e593c58231,-1899.2253578062723,-1662.5021590191614,0.024237697198022132,5a2d2ee29de856c5e51cf357a0cd988327011712009a6401271d7df735016606
comgenvid:datasets/comgenvid/fake/Sora/jbkcd_524956592%2Fmd.mp4,datasets/comgenvid/fake/Sora/jbkcd_524956592%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jbkcd_524956592%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,2e5357d868a47ddfa3cc6d47f3f2bf52dd6dee6b82630a63a8e5b372da89371a,-1741.047562396116,-1726.1173933941614,0.024782199199434897,7ced9b7946a44dd050aa2d0184e9098ddde4a9509e2d5defa57a0fd47825ba6f
comgenvid:datasets/comgenvid/fake/Sora/jc2006_156122584%2Fmd.mp4,datasets/comgenvid/fake/Sora/jc2006_156122584%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jc2006_156122584%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,24bacaa252f4521b349a81bfce53147e92ef999e5a0050041aa6a27e3bcc9cc4,-2072.132706439085,-1676.5013045269739,0.016555804097009654,9705569f82e769305a3a104155c81bea2be8334d23ae0bdf6a913975b1832ef1
comgenvid:datasets/comgenvid/fake/Sora/jchrispin_668493906%2Fmd.mp4,datasets/comgenvid/fake/Sora/jchrispin_668493906%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jchrispin_668493906%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,c3a010ffb9fa5b5bc0ead045bb1b233cba72306fbd6d622516be78182fe38e1c,-1720.441361224241,-1709.1977766949426,0.028093360018836826,2ef85949b9c0d1b8c52b3448bd30bd1dfdbeb4dc1a166c5f87040ea4a7fcc0db
comgenvid:datasets/comgenvid/fake/Sora/jct27_610742747%2Fmd.mp4,datasets/comgenvid/fake/Sora/jct27_610742747%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jct27_610742747%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,5b1f5555c4b04f51ea9d3c246e2fc87a64b9efd771379f7c058473dffc29b374,-2544.32045057971,-1738.9836653668176,0.0056510477984459614,93b756d1ef5dfb80fe1fb9555934102a6cf4ce620ea31a8f6ba20324c6c901de
comgenvid:datasets/comgenvid/fake/Sora/jeff1688_watermarked.mp4,datasets/comgenvid/fake/Sora/jeff1688_watermarked.mp4,comgenvid:datasets/comgenvid/fake/Sora/jeff1688_watermarked.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,8ac7d84dad1e42987d4a6ff3548a59514120778da403ab63541763dfc8480032,-1926.4734657164286,-1577.8900984722864,0.08188132799623264,d905f34ca8cb16871d8a0b4a52ce7e86d7a3cafc02877ac3902761afe15fcc88
comgenvid:datasets/comgenvid/fake/Sora/jeffk21_661425512%2Fmd.mp4,datasets/comgenvid/fake/Sora/jeffk21_661425512%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jeffk21_661425512%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,327ca0d1544e7da5553b832c1fafd1c19ec5c0caa4b4aa373736643275a3df70,-2021.1878822203348,-1623.7680891949426,0.03823287026136096,c49c8f49590b9bc4e3c393e2601da6cafdf0167868754aee8ee58c467dc1a86f
comgenvid:datasets/comgenvid/fake/Sora/jeffreyzou_775207158%2Fmd.mp4,datasets/comgenvid/fake/Sora/jeffreyzou_775207158%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jeffreyzou_775207158%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,287ef6dafc7d9601369d17b8e8c902592281bae9cbb6600088da1f132029d8d3,-2063.3066566343973,-1810.0800398785364,0.00637214504356016,b16fd95af8ac6c81eb6be171b81f620feb5261d28a92a7bae8c6b751578ef8a8
comgenvid:datasets/comgenvid/fake/Sora/jeonghuijeong_992609226%2Fmd.mp4,datasets/comgenvid/fake/Sora/jeonghuijeong_992609226%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jeonghuijeong_992609226%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,b830ea0b2dcf9c8b54461fadbf17a26c84a29e85dc23732179471b56b2421e2d,-1417.9825599547098,-1519.76650228088,0.34828996939015777,1f6d7314656274e25820f086237d1b626b05d381957944fb0e0b7c551d8e9534
comgenvid:datasets/comgenvid/fake/Sora/jeroenbas_704163635%2Fmd.mp4,datasets/comgenvid/fake/Sora/jeroenbas_704163635%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jeroenbas_704163635%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,51c9d6ed9b05b24b048928cee10921a3e863595df1d9cad9af71b50d812ac060,-1768.8947914000223,-1709.2512434918176,0.023281139627972687,c41bb9067546b6d03cd7dee152037f2586017726304da96d87033c981c082369
comgenvid:datasets/comgenvid/fake/Sora/jesuschavito_811434120%2Fmd.mp4,datasets/comgenvid/fake/Sora/jesuschavito_811434120%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jesuschavito_811434120%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,5722479779f7e0f1dfc208faad63515a259c80758f468e59f9f61f0986025ece,-1840.0394447203348,-1646.23378743713,0.033229338356486934,ba89d6b35f1780c00e896733499716e8c8c87f275ed06f2bb0c26286c53c5851
comgenvid:datasets/comgenvid/fake/Sora/jesusfrustrado_296465501%2Fmd.mp4,datasets/comgenvid/fake/Sora/jesusfrustrado_296465501%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jesusfrustrado_296465501%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,2f3a90fe3792adaf943c43d64b70dba14915ea561509728a6cea92b904579c10,-1633.759720599241,-1579.3064803082239,0.10782611255003532,0ada0c02c2914202db03b0afbfb5d2fb5666c0d54ed65eea54359fc3b95a77b6
comgenvid:datasets/comgenvid/fake/Sora/jesusinkerala_519686254%2Fmd.mp4,datasets/comgenvid/fake/Sora/jesusinkerala_519686254%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jesusinkerala_519686254%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,43df5678a6fd0c84a62fe141e078107da396164f4d45c79e0c077b4fa62b1aca,-2309.1750648375223,-1695.68935384338,0.010419119378384741,9cacd7c230c9a74859159e92e55197df6527beb3858cd9c6d139b508d6a56e6f
comgenvid:datasets/comgenvid/fake/Sora/jesustarrr_301218199%2Fmd.mp4,datasets/comgenvid/fake/Sora/jesustarrr_301218199%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jesustarrr_301218199%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,24d09fbd58fca3bbea062563e9408e2a170ac930199c931e56d90956c9302ff7,-2025.8831947203348,-1714.0078352886926,0.011640569813986344,0bfd54fca3867902d296386e56bade5b154f5ad3ce1d35d27f556e03001200d9
comgenvid:datasets/comgenvid/fake/Sora/jgs1992_706659641%2Fmd.mp4,datasets/comgenvid/fake/Sora/jgs1992_706659641%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jgs1992_706659641%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,f5f6d158e4e7d43db1b41c94017dcf57229b756bb78faf560f1da1ebda95b92b,-1872.4503333922098,-1515.7932356793176,0.2108694372498234,b8f225d7a5b986011b55cec3fdc440ebf2a09389e2a73473962410a391cfa1db
comgenvid:datasets/comgenvid/fake/Sora/jhyjmi7_852417034%2Fmd.mp4,datasets/comgenvid/fake/Sora/jhyjmi7_852417034%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jhyjmi7_852417034%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,a191052cc5d1d562f7d33fed7ccc560ea2e44d138388782c6ea67b2bc107f916,-2316.913468157835,-1844.7888411480676,0.0029285377913821522,77371dabb6c8f3cbaa5ef23eae5f60bda7689bcea6c32aa709f2f651686601b7
comgenvid:datasets/comgenvid/fake/Sora/jiavansh_851258748%2Fmd.mp4,datasets/comgenvid/fake/Sora/jiavansh_851258748%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jiavansh_851258748%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,9a301f6d985360c1bab67e23fcb86660bb6db04a9daa0060d00792859ec7af6f,-1831.2237098570536,-1544.7325056988489,0.14249764539675064,b7e11ab39480b7c35dc8058c24bc5235d1453cd0098a63e66ff04bd605c8dcf3
comgenvid:datasets/comgenvid/fake/Sora/jihea_639834535%2Fmd.mp4,datasets/comgenvid/fake/Sora/jihea_639834535%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jihea_639834535%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,b098f64634ca4966c4832367e45e9ff423ca1c08b9f704d3ccd43c9a0b6b30b3,-2055.5703285093973,-1939.8135603863489,0.004503178714386626,b8a68e0d4ef07bf84f5fee017dce86c42ba240f31dbda1325a96e8eda88d3505
comgenvid:datasets/comgenvid/fake/Sora/jildo420_674536644%2Fmd.mp4,datasets/comgenvid/fake/Sora/jildo420_674536644%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jildo420_674536644%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,0cf58594f22d77156465ff2a05df3e563df5c07ae7ee0b7f4782e01081b3a6de,-2325.627335345335,-1668.3523787457239,0.015967153284671534,cdcff179bafc202ddb7bf8b4cb811195d07fa244f77efda0187b39b999084742
comgenvid:datasets/comgenvid/fake/Sora/jimmyscat_182007748%2Fmd.mp4,datasets/comgenvid/fake/Sora/jimmyscat_182007748%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jimmyscat_182007748%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,cc787244cc08a71c00d1d81107686a681522bcb9cdc7504c5d549d1f6578d59c,-1904.1399085875223,-1816.442039390255,0.010139510242524134,497056989a0da71ba8be84775e3ec37ac7046cb05c6f86257802336c29412877
comgenvid:datasets/comgenvid/fake/Sora/jimymukmin_137635841%2Fmd.mp4,datasets/comgenvid/fake/Sora/jimymukmin_137635841%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jimymukmin_137635841%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,b0cf277005013c017512fe4d9207bdbf5aeea92861ca5bc63c8e50fb236c7e74,-2059.4753578062723,-1569.58242024963,0.09001942547680715,d32043605b91779cb02960f002f6e8a4765d8fa34a39414010d5b1b6e096924c
comgenvid:datasets/comgenvid/fake/Sora/jin48mailru_24640877%2Fmd.mp4,datasets/comgenvid/fake/Sora/jin48mailru_24640877%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jin48mailru_24640877%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,0885e15894b18fd7793aae9f13de0f52bc977c2eded8686ec95874ed5f89aaea,-1572.0853431578348,-1607.058250327755,0.09839298328231694,62550686b0859604a4a1cba5ec0be31f9f2293b766ac3c4cffd8b780b6a6e3b5
comgenvid:datasets/comgenvid/fake/Sora/jindodddd_742210789%2Fmd.mp4,datasets/comgenvid/fake/Sora/jindodddd_742210789%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jindodddd_742210789%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,1130385bfd0f0575f76e29890df6c7f047f893f06d82bdee38557892d684da29,-3172.407120501585,-1675.3819197613489,0.013215210736990817,0011a6363f3d5e7d8d00df851a598223bba7becc47a725a730ec0ae7c8767f72
comgenvid:datasets/comgenvid/fake/Sora/jinjinjeong_547063959%2Fmd.mp4,datasets/comgenvid/fake/Sora/jinjinjeong_547063959%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jinjinjeong_547063959%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,73416a870c912726a1043a22112710ca3272af129a1ca8a54a1877bbfd7c3467,-1629.1612098570536,-1522.9514388043176,0.2173004473746174,b03bddce1d8394d5c8db459c858e16ce19fbfd6f1cc8d0c77a09ede4b345ab99
comgenvid:datasets/comgenvid/fake/Sora/jinnorix_511428509%2Fmd.mp4,datasets/comgenvid/fake/Sora/jinnorix_511428509%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jinnorix_511428509%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,5f815f94518293e04ec3e13cb56f7dbe4abea8e62aced2e40b85972b2e53af00,-1881.8387611265848,-1496.35976399963,0.2687338121026607,da9790fbe20913a98a02cab5689dac2dfd30a236ed586ad3487c32e6c687dfdd
comgenvid:datasets/comgenvid/fake/Sora/jjinsunglee6945_193019935%2Fmd.mp4,datasets/comgenvid/fake/Sora/jjinsunglee6945_193019935%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jjinsunglee6945_193019935%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,81afd2a0898063fa65c9231e83561e02d957927a4c353c85f784f71f5f9960f1,-1574.3476722593973,-1634.8269270855676,0.07927654815163646,82d977a640ef35590027e249e29a0052df2059dab596bfebf401f69090ef9091
comgenvid:datasets/comgenvid/fake/Sora/jk0019_135807324%2Fmd.mp4,datasets/comgenvid/fake/Sora/jk0019_135807324%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jk0019_135807324%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,c838481019a9174e1d93ef5be80050940c413f297dd7c5e857d48c2b42efec5a,-1747.4663246031473,-1637.8741072613489,0.04434012243936897,5ed1dddbe56b082ff4fd8ca0ea9eaacf91092b660aaadb3161ea1f00e301f269
comgenvid:datasets/comgenvid/fake/Sora/jlcjr1991_682835269%2Fmd.mp4,datasets/comgenvid/fake/Sora/jlcjr1991_682835269%2Fmd.mp4,comgenvid:datasets/comgenvid/fake/Sora/jlcjr1991_682835269%2Fmd.mp4,comgenvid,annotated,Sora,evaluation,16,"[52, 56, 60, 64, 68, 71, 75, 79, 82, 86, 90, 94, 98, 101, 105, 109]",-1,f606a9ac3a3f28042b92319b6f2d3ac0dd079d542403fea111b41294c0af3345,-1928.8878333922098,-1617.5369490582239,0.0450170708735578,8affd93b963d29fd21b4cb7fab8f36dd108858cecd316889fda5f7ec713a72a7
