dataset,subset,source_model,filename,condition,n_frames,d3_raw,motion_raw,max_step_distance,d3_one_sided,d3_two_sided,motion_group,scene_cut_proxy
comgenvid,annotated,Sora,dianazin_31120087%2Fmd.mp4,uniform_4fps_2s,8,0.9214559197425842,2.0120489597320557,4.247064113616943,0.26,0.52,0,False
comgenvid,annotated,Sora,digitalwebkrida_530672759%2Fmd.mp4,uniform_4fps_2s,8,1.023371696472168,3.0094854831695557,4.8279032707214355,0.325,0.65,0,False
comgenvid,annotated,Sora,digitosdm_257072956%2Fmd.mp4,uniform_4fps_2s,8,0.5917049646377563,4.509345531463623,6.251752853393555,0.14,0.28,1,False
comgenvid,annotated,Sora,dilorc2_928591332%2Fmd.mp4,uniform_4fps_2s,8,0.8942960500717163,3.379108428955078,4.377974510192871,0.25,0.5,0,False
comgenvid,annotated,Sora,dimgouso_917618391%2Fmd.mp4,uniform_4fps_2s,8,0.7439115643501282,1.7754027843475342,2.5519418716430664,0.2,0.4,0,False
comgenvid,annotated,Sora,dinnguyen_706603630%2Fmd.mp4,uniform_4fps_2s,8,0.0829051285982132,2.107341766357422,2.3495514392852783,0.0,0.0,0,False
comgenvid,annotated,Sora,dippitydeep_845152132%2Fmd.mp4,uniform_4fps_2s,8,1.1835556030273438,3.323315143585205,5.298447608947754,0.41,0.82,0,False
comgenvid,annotated,Sora,dirtgamerzz_86749701%2Fmd.mp4,uniform_4fps_2s,8,0.9048702120780945,6.813000202178955,7.671142578125,0.25,0.5,3,False
comgenvid,annotated,Sora,divyang10_579399429%2Fmd.mp4,uniform_4fps_2s,8,3.5782251358032227,4.527441501617432,8.92662239074707,0.815,0.3700000000000001,1,False
comgenvid,annotated,Sora,djd1968_970149800%2Fmd.mp4,uniform_4fps_2s,8,1.0094798803329468,4.363442897796631,5.017725944519043,0.315,0.63,1,False
comgenvid,annotated,Sora,djunio7_289785062%2Fmd.mp4,uniform_4fps_2s,8,1.060395359992981,2.671175003051758,4.009131908416748,0.34,0.68,0,False
comgenvid,annotated,Sora,dkfkq_745665830%2Fmd.mp4,uniform_4fps_2s,8,1.4371328353881836,3.912874460220337,5.5301384925842285,0.535,0.9299999999999999,0,False
comgenvid,annotated,Sora,dkfqksid_79186270%2Fmd.mp4,uniform_4fps_2s,8,3.4449644088745117,4.853577613830566,7.729990482330322,0.81,0.3799999999999999,1,False
comgenvid,annotated,Sora,dkmagu_426680524%2Fmd.mp4,uniform_4fps_2s,8,3.8820879459381104,3.03169322013855,8.581506729125977,0.835,0.33000000000000007,0,False
comgenvid,annotated,Sora,dkwalter77_808295025%2Fmd.mp4,uniform_4fps_2s,8,0.4253644347190857,4.273513317108154,4.64956521987915,0.04,0.08,1,False
comgenvid,annotated,Sora,dlw01_397082776%2Fmd.mp4,uniform_4fps_2s,8,4.701631546020508,6.1268839836120605,15.40378475189209,0.865,0.27,2,False
comgenvid,annotated,Sora,dmrdn_945608709%2Fmd.mp4,uniform_4fps_2s,8,0.4428003132343292,4.987967491149902,6.111303329467773,0.04,0.08,1,False
comgenvid,annotated,Sora,dmv7_792530860%2Fmd.mp4,uniform_4fps_2s,8,0.5878767967224121,2.8307511806488037,3.4719393253326416,0.135,0.27,0,False
comgenvid,annotated,Sora,dneil_929288206%2Fmd.mp4,uniform_4fps_2s,8,0.5611758232116699,2.1417253017425537,3.4780008792877197,0.12,0.24,0,False
comgenvid,annotated,Sora,docdirk_900439986%2Fmd.mp4,uniform_4fps_2s,8,0.8862264156341553,4.8140950202941895,5.7316741943359375,0.25,0.5,1,False
comgenvid,annotated,Sora,docente_emmess_775671215%2Fmd.mp4,uniform_4fps_2s,8,0.6418320536613464,3.5033109188079834,4.251766681671143,0.17,0.34,0,False
comgenvid,annotated,Sora,dogpamine_73691395%2Fmd.mp4,uniform_4fps_2s,8,1.7495614290237427,5.688061237335205,10.321491241455078,0.64,0.72,2,False
comgenvid,annotated,Sora,dolcevi_454857053%2Fmd.mp4,uniform_4fps_2s,8,1.8822765350341797,3.4770584106445312,5.583157539367676,0.68,0.6399999999999999,0,False
comgenvid,annotated,Sora,domey96_139913611%2Fmd.mp4,uniform_4fps_2s,8,0.7938894629478455,2.5931408405303955,3.6159183979034424,0.22,0.44,0,False
comgenvid,annotated,Sora,don-olsen_996780737%2Fmd.mp4,uniform_4fps_2s,8,5.905162811279297,6.279448509216309,14.651888847351074,0.905,0.18999999999999995,2,False
comgenvid,annotated,Sora,donchepe_507258076%2Fmd.mp4,uniform_4fps_2s,8,0.34150317311286926,1.2821351289749146,1.6643154621124268,0.015,0.03,0,False
comgenvid,annotated,Sora,dong988_849757725%2Fmd.mp4,uniform_4fps_2s,8,0.386208713054657,3.9181244373321533,4.526069641113281,0.02,0.04,0,False
comgenvid,annotated,Sora,donpapa_236435772%2Fmd.mp4,uniform_4fps_2s,8,0.7711579203605652,5.232183933258057,6.084432125091553,0.21,0.42,2,False
comgenvid,annotated,Sora,dookiecookie_732069723%2Fmd.mp4,uniform_4fps_2s,8,0.4643717110157013,2.5815482139587402,3.1364119052886963,0.05,0.1,0,False
comgenvid,annotated,Sora,doorinvasion_273464560%2Fmd.mp4,uniform_4fps_2s,8,0.9709701538085938,3.723752737045288,6.0277605056762695,0.29,0.58,0,False
comgenvid,annotated,Sora,doroshev_976250727%2Fmd.mp4,uniform_4fps_2s,8,0.7633146643638611,3.5089855194091797,4.415289878845215,0.2,0.4,0,False
comgenvid,annotated,Sora,doubtful_445151992%2Fmd.mp4,uniform_4fps_2s,8,1.407660722732544,6.883315086364746,8.13461685180664,0.52,0.96,3,False
comgenvid,annotated,Sora,dow1_648329452%2Fmd.mp4,uniform_4fps_2s,8,3.054337978363037,5.2798848152160645,10.342233657836914,0.8,0.3999999999999999,2,False
comgenvid,annotated,Sora,downtroddengoat_365669666%2Fmd.mp4,uniform_4fps_2s,8,0.6308047771453857,1.7432262897491455,2.350102663040161,0.17,0.34,0,False
comgenvid,annotated,Sora,dragonvision_852957896%2Fmd.mp4,uniform_4fps_2s,8,0.2598837614059448,3.5214974880218506,3.774477958679199,0.01,0.02,0,False
comgenvid,annotated,Sora,drcom0_339739458%2Fmd.mp4,uniform_4fps_2s,8,1.0702159404754639,4.103499412536621,4.997156620025635,0.34,0.68,1,False
comgenvid,annotated,Sora,dreamticket_736925287%2Fmd.mp4,uniform_4fps_2s,8,2.6026268005371094,2.7570319175720215,6.681046962738037,0.765,0.47,0,False
comgenvid,annotated,Sora,dronex_59193099%2Fmd.mp4,uniform_4fps_2s,8,1.9254008531570435,10.095559120178223,11.680154800415039,0.68,0.6399999999999999,3,False
comgenvid,annotated,Sora,drrm_879708150%2Fmd.mp4,uniform_4fps_2s,8,0.31711825728416443,3.5351626873016357,3.9473190307617188,0.01,0.02,0,False
comgenvid,annotated,Sora,drstaroselsky_462431379%2Fmd.mp4,uniform_4fps_2s,8,1.2910975217819214,3.772631883621216,5.54696798324585,0.465,0.93,0,False
comgenvid,annotated,Sora,druidefuzi_239060436%2Fmd.mp4,uniform_4fps_2s,8,0.3765435516834259,1.9295578002929688,2.403393507003784,0.02,0.04,0,False
comgenvid,annotated,Sora,dudxs_watermarked.mp4,uniform_4fps_2s,8,1.7652416229248047,5.789610385894775,6.932773590087891,0.64,0.72,2,False
comgenvid,annotated,Sora,durian3nak_191430588%2Fmd.mp4,uniform_4fps_2s,8,0.56946861743927,3.922497272491455,4.500620365142822,0.125,0.25,0,False
comgenvid,annotated,Sora,dustbee_99203930%2Fmd.mp4,uniform_4fps_2s,8,0.9330229163169861,3.9559524059295654,4.7741923332214355,0.26,0.52,0,False
comgenvid,annotated,Sora,duvidl_105618591%2Fmd.mp4,uniform_4fps_2s,8,1.132277011871338,5.100985527038574,5.951650142669678,0.37,0.74,1,False
comgenvid,annotated,Sora,dxlxb_248886845%2Fmd.mp4,uniform_4fps_2s,8,1.0768218040466309,4.790729522705078,6.092536926269531,0.345,0.69,1,False
comgenvid,annotated,Sora,dynahrm_315303480%2Fmd.mp4,uniform_4fps_2s,8,0.35340118408203125,3.5342748165130615,3.926562786102295,0.015,0.03,0,False
comgenvid,annotated,Sora,eafunu_566106041%2Fmd.mp4,uniform_4fps_2s,8,0.9337729811668396,3.456542491912842,4.271550178527832,0.26,0.52,0,False
comgenvid,annotated,Sora,eageroij_788279597%2Fmd.mp4,uniform_4fps_2s,8,0.24808794260025024,1.1633796691894531,1.412703514099121,0.01,0.02,0,False
comgenvid,annotated,Sora,ebabe-86_198708927%2Fmd.mp4,uniform_4fps_2s,8,7.287397861480713,4.0406928062438965,11.303492546081543,0.945,0.1100000000000001,1,False
comgenvid,annotated,Sora,echovia_220719408%2Fmd.mp4,uniform_4fps_2s,8,0.8605501055717468,3.360739231109619,4.2139787673950195,0.245,0.49,0,False
comgenvid,annotated,Sora,ecn9633_748655989%2Fmd.mp4,uniform_4fps_2s,8,0.7219527363777161,3.5621743202209473,4.390929222106934,0.195,0.39,0,False
comgenvid,annotated,Sora,eddiechau_153115262%2Fmd.mp4,uniform_4fps_2s,8,5.327186584472656,7.3255295753479,12.187091827392578,0.895,0.20999999999999996,3,False
comgenvid,annotated,Sora,edisonaikunal_104911536%2Fmd.mp4,uniform_4fps_2s,8,7.137912273406982,5.834724426269531,16.486278533935547,0.935,0.1299999999999999,2,False
comgenvid,annotated,Sora,edrfgedsf_172044468%2Fmd.mp4,uniform_4fps_2s,8,1.9155417680740356,6.883049488067627,9.810678482055664,0.68,0.6399999999999999,3,False
comgenvid,annotated,Sora,edsnxevlla_watermarked.mp4,uniform_4fps_2s,8,0.23777535557746887,1.5415725708007812,2.007718324661255,0.01,0.02,0,False
comgenvid,annotated,Sora,edwinho__296508647%2Fmd.mp4,uniform_4fps_2s,8,4.490180969238281,7.07086181640625,13.341570854187012,0.855,0.29000000000000004,3,False
comgenvid,annotated,Sora,eea_518469573%2Fmd.mp4,uniform_4fps_2s,8,0.5810681581497192,3.8100597858428955,4.693734645843506,0.13,0.26,0,False
comgenvid,annotated,Sora,eekaa_29_767500519%2Fmd.mp4,uniform_4fps_2s,8,1.1335200071334839,3.5360255241394043,4.949135780334473,0.37,0.74,0,False
comgenvid,annotated,Sora,effn_844305696%2Fmd.mp4,uniform_4fps_2s,8,0.7049871683120728,2.6912331581115723,3.551645278930664,0.19,0.38,0,False
comgenvid,annotated,Sora,ejahshan_520191802%2Fmd.mp4,uniform_4fps_2s,8,0.804785430431366,3.870075225830078,4.67604923248291,0.23,0.46,0,False
comgenvid,annotated,Sora,ejcheon_632590268%2Fmd.mp4,uniform_4fps_2s,8,0.46900883316993713,4.195353031158447,4.865212917327881,0.05,0.1,1,False
comgenvid,annotated,Sora,ekimsloan_971390084%2Fmd.mp4,uniform_4fps_2s,8,0.48785653710365295,2.059170961380005,2.7421116828918457,0.065,0.13,0,False
comgenvid,annotated,Sora,el-_429578756%2Fmd.mp4,uniform_4fps_2s,8,0.6664541363716125,2.7029569149017334,3.5365355014801025,0.18,0.36,0,False
comgenvid,annotated,Sora,el_greco__247758180%2Fmd.mp4,uniform_4fps_2s,8,0.759743332862854,3.2170803546905518,4.1266069412231445,0.2,0.4,0,False
comgenvid,annotated,Sora,elfatal_664268356%2Fmd.mp4,uniform_4fps_2s,8,0.5346593260765076,4.450351715087891,5.201905727386475,0.1,0.2,1,False
comgenvid,annotated,Sora,elimar1998_843811609%2Fmd.mp4,uniform_4fps_2s,8,0.4701760709285736,0.9800060987472534,1.429905891418457,0.055,0.11,0,False
comgenvid,annotated,Sora,eljaymesa_626766963%2Fmd.mp4,uniform_4fps_2s,8,1.2469018697738647,4.02512788772583,5.548476696014404,0.455,0.91,1,False
comgenvid,annotated,Sora,ell123456_935419208%2Fmd.mp4,uniform_4fps_2s,8,0.5972623229026794,1.7878873348236084,2.844324827194214,0.145,0.29,0,False
comgenvid,annotated,Sora,elliotelliot_77430543%2Fmd.mp4,uniform_4fps_2s,8,1.0553783178329468,3.7001497745513916,4.336706161499023,0.34,0.68,0,False
comgenvid,annotated,Sora,elmikafebrina_187372913%2Fmd.mp4,uniform_4fps_2s,8,0.4725523889064789,2.936028003692627,3.285482168197632,0.055,0.11,0,False
comgenvid,annotated,Sora,elmira97_594750276%2Fmd.mp4,uniform_4fps_2s,8,1.3073920011520386,3.565980911254883,5.09494161605835,0.48,0.96,0,False
comgenvid,annotated,Sora,elrike_953310629%2Fmd.mp4,uniform_4fps_2s,8,3.866079807281494,4.410109043121338,10.068679809570312,0.835,0.33000000000000007,1,False
comgenvid,annotated,Sora,elt16_822368017%2Fmd.mp4,uniform_4fps_2s,8,0.3891778886318207,2.2022926807403564,2.7182576656341553,0.02,0.04,0,False
comgenvid,annotated,Sora,enesronaldo_92355579%2Fmd.mp4,uniform_4fps_2s,8,0.4247208535671234,3.176069974899292,3.5679211616516113,0.04,0.08,0,False
comgenvid,annotated,Sora,englisheasystudy_728504513%2Fmd.mp4,uniform_4fps_2s,8,0.49681395292282104,3.961617946624756,4.443373203277588,0.08,0.16,1,False
comgenvid,annotated,Sora,erg01_946601838%2Fmd.mp4,uniform_4fps_2s,8,0.9378343224525452,4.000754356384277,5.857285022735596,0.265,0.53,1,False
comgenvid,annotated,Sora,erhaudan_watermarked.mp4,uniform_4fps_2s,8,1.7413464784622192,7.573031902313232,11.218128204345703,0.64,0.72,3,False
comgenvid,annotated,Sora,ericbinek_280719355%2Fmd.mp4,uniform_4fps_2s,8,0.6019616723060608,2.137089729309082,2.7909653186798096,0.145,0.29,0,False
comgenvid,annotated,Sora,erichsentax_61247407%2Fmd.mp4,uniform_4fps_2s,8,0.4352998435497284,2.8939473628997803,3.359360456466675,0.04,0.08,0,False
comgenvid,annotated,Sora,erickibarra_55706887%2Fmd.mp4,uniform_4fps_2s,8,0.7734072804450989,2.7971351146698,3.542250633239746,0.21,0.42,0,False
comgenvid,annotated,Sora,escheer_817543978%2Fmd.mp4,uniform_4fps_2s,8,0.976125955581665,3.582458257675171,4.658422946929932,0.29,0.58,0,False
comgenvid,annotated,Sora,essilon_437013608%2Fmd.mp4,uniform_4fps_2s,8,0.6518456339836121,4.161229610443115,5.186591148376465,0.175,0.35,1,False
comgenvid,annotated,Sora,eth1270_932415528%2Fmd.mp4,uniform_4fps_2s,8,0.5527851581573486,3.2949016094207764,4.092207431793213,0.12,0.24,0,False
comgenvid,annotated,Sora,eumpage_977590453%2Fmd.mp4,uniform_4fps_2s,8,0.9557240605354309,7.173735618591309,8.433211326599121,0.275,0.55,3,False
comgenvid,annotated,Sora,eun99_457380646%2Fmd.mp4,uniform_4fps_2s,8,0.4160960018634796,2.4374568462371826,2.821711778640747,0.03,0.06,0,False
comgenvid,annotated,Sora,evilinvaders1111_388954648%2Fmd.mp4,uniform_4fps_2s,8,0.26167580485343933,3.0832676887512207,3.750845193862915,0.01,0.02,0,False
comgenvid,annotated,Sora,exdono_252662804%2Fmd.mp4,uniform_4fps_2s,8,0.7986466884613037,1.5485960245132446,2.637697219848633,0.22,0.44,0,False
comgenvid,annotated,Sora,fafhan_707005490%2Fmd.mp4,uniform_4fps_2s,8,0.21221333742141724,1.8626538515090942,2.2420084476470947,0.01,0.02,0,False
comgenvid,annotated,Sora,fahris_25057194%2Fmd.mp4,uniform_4fps_2s,8,0.38662585616111755,3.1691606044769287,3.6886396408081055,0.02,0.04,0,False
comgenvid,annotated,Sora,fan66666_402617482%2Fmd.mp4,uniform_4fps_2s,8,0.5493952035903931,3.968587636947632,5.623711585998535,0.12,0.24,1,False
comgenvid,annotated,Sora,fancy009_312071336%2Fmd.mp4,uniform_4fps_2s,8,7.511787414550781,4.528399467468262,16.548065185546875,0.95,0.10000000000000009,1,False
comgenvid,annotated,Sora,fantaran_543574120%2Fmd.mp4,uniform_4fps_2s,8,3.4796438217163086,5.063266277313232,9.486518859863281,0.81,0.3799999999999999,1,False
comgenvid,annotated,Sora,fantasycat_01_810810314%2Fmd.mp4,uniform_4fps_2s,8,0.21666768193244934,0.5194001793861389,0.7356537580490112,0.01,0.02,0,False
comgenvid,annotated,Sora,farzanaabbas_768419170%2Fmd.mp4,uniform_4fps_2s,8,1.0558154582977295,4.211084842681885,5.533002853393555,0.34,0.68,1,False
comgenvid,annotated,Sora,fashionnat_360058630%2Fmd.mp4,uniform_4fps_2s,8,0.6500181555747986,3.1422674655914307,3.791344404220581,0.17,0.34,0,False
comgenvid,annotated,Sora,fatherratner_5665659%2Fmd.mp4,uniform_4fps_2s,8,1.209993839263916,3.892483949661255,5.847014904022217,0.45,0.9,0,False
comgenvid,annotated,Sora,fathersunite_782861915%2Fmd.mp4,uniform_4fps_2s,8,8.010549545288086,6.762936115264893,19.659311294555664,0.97,0.06000000000000005,3,True
comgenvid,annotated,Sora,faultiergpt_980305976%2Fmd.mp4,uniform_4fps_2s,8,0.8714384436607361,4.07016658782959,5.103503704071045,0.245,0.49,1,False
comgenvid,annotated,Sora,fccor_910543542%2Fmd.mp4,uniform_4fps_2s,8,2.0197808742523193,6.559327125549316,8.425037384033203,0.7,0.6000000000000001,2,False
comgenvid,annotated,Sora,fdfererrereer_659180772%2Fmd.mp4,uniform_4fps_2s,8,1.232875943183899,6.893643856048584,10.822892189025879,0.455,0.91,3,False
comgenvid,annotated,Sora,fdghhhhhhhhhhhg_999425854%2Fmd.mp4,uniform_4fps_2s,8,1.823637843132019,5.089390277862549,7.612744331359863,0.675,0.6499999999999999,1,False
comgenvid,annotated,Sora,fdsf4444_250289996%2Fmd.mp4,uniform_4fps_2s,8,0.463862806558609,1.9447667598724365,3.070897102355957,0.05,0.1,0,False
comgenvid,annotated,Sora,fercc22_171870359%2Fmd.mp4,uniform_4fps_2s,8,0.940592885017395,5.276928424835205,6.8416571617126465,0.265,0.53,2,False
comgenvid,annotated,Sora,ferdigan_963134811%2Fmd.mp4,uniform_4fps_2s,8,1.2630620002746582,3.4902708530426025,4.803369045257568,0.46,0.92,0,False
comgenvid,annotated,Sora,fff11232_181424113%2Fmd.mp4,uniform_4fps_2s,8,0.30780288577079773,2.8983662128448486,3.2179815769195557,0.01,0.02,0,False
comgenvid,annotated,Sora,fgfgcv_869756281%2Fmd.mp4,uniform_4fps_2s,8,0.7928971648216248,3.520293951034546,4.500717639923096,0.22,0.44,0,False
comgenvid,annotated,Sora,figolu69_675850694%2Fmd.mp4,uniform_4fps_2s,8,2.0629611015319824,6.68146276473999,10.017252922058105,0.705,0.5900000000000001,3,False
comgenvid,annotated,Sora,figuriniste_663293400%2Fmd.mp4,uniform_4fps_2s,8,0.5057093501091003,3.7794735431671143,4.240170478820801,0.085,0.17,0,False
comgenvid,annotated,Sora,flash4bes_276602999%2Fmd.mp4,uniform_4fps_2s,8,3.8401355743408203,6.704683780670166,11.974139213562012,0.835,0.33000000000000007,3,False
comgenvid,annotated,Sora,flepp2025_603653671%2Fmd.mp4,uniform_4fps_2s,8,0.32467615604400635,2.5840542316436768,2.9084131717681885,0.01,0.02,0,False
comgenvid,annotated,Sora,flexinfo_400707893%2Fmd.mp4,uniform_4fps_2s,8,1.5802710056304932,4.571070671081543,6.612536907196045,0.605,0.79,1,False
comgenvid,annotated,Sora,flightsniper_75221103%2Fmd.mp4,uniform_4fps_2s,8,0.9694418907165527,4.256558895111084,5.414884567260742,0.29,0.58,1,False
comgenvid,annotated,Sora,flip_ayub_26437661%2Fmd.mp4,uniform_4fps_2s,8,0.4142741858959198,3.1047465801239014,3.946981430053711,0.03,0.06,0,False
comgenvid,annotated,Sora,focusneo_271191846%2Fmd.mp4,uniform_4fps_2s,8,1.3200894594192505,3.522212266921997,5.771604537963867,0.48,0.96,0,False
comgenvid,annotated,Sora,foodsafety_hyd_18016140%2Fmd.mp4,uniform_4fps_2s,8,2.0792980194091797,6.916739463806152,16.55033302307129,0.71,0.5800000000000001,3,False
comgenvid,annotated,Sora,fordy09_751823083%2Fmd.mp4,uniform_4fps_2s,8,1.205445647239685,7.782504558563232,8.873496055603027,0.45,0.9,3,False
comgenvid,annotated,Sora,formanchristian_181030693%2Fmd.mp4,uniform_4fps_2s,8,0.7118698954582214,3.050327777862549,3.7787463665008545,0.19,0.38,0,False
comgenvid,annotated,Sora,fpersada_247716691%2Fmd.mp4,uniform_4fps_2s,8,0.41710686683654785,3.0242669582366943,3.8395614624023438,0.03,0.06,0,False
comgenvid,annotated,Sora,francesco_1311_265110907%2Fmd.mp4,uniform_4fps_2s,8,0.22057531774044037,2.7330105304718018,3.6181881427764893,0.01,0.02,0,False
comgenvid,annotated,Sora,franciscodelosssantos_174433028%2Fmd.mp4,uniform_4fps_2s,8,5.76259708404541,3.8320765495300293,16.940086364746094,0.905,0.18999999999999995,0,False
comgenvid,annotated,Sora,frazonline_75275353%2Fmd.mp4,uniform_4fps_2s,8,1.14370858669281,6.2069878578186035,8.387955665588379,0.38,0.76,2,False
comgenvid,annotated,Sora,freakysl_41517390%2Fmd.mp4,uniform_4fps_2s,8,0.748986542224884,4.6725287437438965,6.163300037384033,0.2,0.4,1,False
comgenvid,annotated,Sora,fredofredo72000_198087495%2Fmd.mp4,uniform_4fps_2s,8,0.24643447995185852,4.503622531890869,5.246577262878418,0.01,0.02,1,False
comgenvid,annotated,Sora,fuego_frank_625157043%2Fmd.mp4,uniform_4fps_2s,8,0.6751461625099182,1.3586708307266235,1.928010106086731,0.18,0.36,0,False
comgenvid,annotated,Sora,fuki12_514209847%2Fmd.mp4,uniform_4fps_2s,8,0.5215421915054321,3.409881114959717,3.732837677001953,0.09,0.18,0,False
comgenvid,annotated,Sora,fullife_972580013%2Fmd.mp4,uniform_4fps_2s,8,0.4034566283226013,3.006207227706909,3.848273754119873,0.02,0.04,0,False
comgenvid,annotated,Sora,fumiiioooi_723591708%2Fmd.mp4,uniform_4fps_2s,8,1.7590665817260742,3.9932334423065186,5.844461917877197,0.64,0.72,1,False
comgenvid,annotated,Sora,funfun92_984322707%2Fmd.mp4,uniform_4fps_2s,8,0.5254673361778259,3.4738895893096924,3.9935593605041504,0.09,0.18,0,False
comgenvid,annotated,Sora,funnyglm_829411037%2Fmd.mp4,uniform_4fps_2s,8,0.5609340667724609,3.3199687004089355,3.7765867710113525,0.12,0.24,0,False
comgenvid,annotated,Sora,g4mbitt_251561056%2Fmd.mp4,uniform_4fps_2s,8,0.5764726400375366,3.1219558715820312,4.110020637512207,0.13,0.26,0,False
comgenvid,annotated,Sora,gaami_959348673%2Fmd.mp4,uniform_4fps_2s,8,2.6093974113464355,5.793097496032715,11.932039260864258,0.765,0.47,2,False
comgenvid,annotated,Sora,gabrielc_203_695863521%2Fmd.mp4,uniform_4fps_2s,8,0.9329059720039368,2.4611029624938965,3.486428737640381,0.26,0.52,0,False
comgenvid,annotated,Sora,gaga12312343_160416655%2Fmd.mp4,uniform_4fps_2s,8,7.016669750213623,6.663594722747803,16.156591415405273,0.93,0.1399999999999999,2,False
comgenvid,annotated,Sora,gaichan_594486512%2Fmd.mp4,uniform_4fps_2s,8,0.1142028421163559,1.2265024185180664,1.370435357093811,0.0,0.0,0,False
comgenvid,annotated,Sora,ganchan_9658915%2Fmd.mp4,uniform_4fps_2s,8,0.7107999324798584,2.8685498237609863,3.623063564300537,0.19,0.38,0,False
comgenvid,annotated,Sora,gaotoon_149249433%2Fmd.mp4,uniform_4fps_2s,8,0.37464439868927,2.3638522624969482,2.692117929458618,0.02,0.04,0,False
comgenvid,annotated,Sora,gapd6_21287967%2Fmd.mp4,uniform_4fps_2s,8,0.5418128371238708,3.6063358783721924,4.040930271148682,0.11,0.22,0,False
comgenvid,annotated,Sora,garotojoao_523972916%2Fmd.mp4,uniform_4fps_2s,8,0.878358006477356,4.116322040557861,5.00108528137207,0.245,0.49,1,False
comgenvid,annotated,Sora,gasuba-na-_342029579%2Fmd.mp4,uniform_4fps_2s,8,1.6409947872161865,5.13640832901001,8.461567878723145,0.625,0.75,1,False
comgenvid,annotated,Sora,gauravsingh4268_942656298%2Fmd.mp4,uniform_4fps_2s,8,1.8671221733093262,5.795877933502197,7.741020679473877,0.68,0.6399999999999999,2,False
comgenvid,annotated,Sora,gclapham_544243996%2Fmd.mp4,uniform_4fps_2s,8,0.5837472677230835,1.35216224193573,2.270338535308838,0.135,0.27,0,False
