dataset,subset,source_model,filename,L0,L1,L2,L3,Ls,P0
genvideo,annotated,Crafter,Crafter_563.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Crafter,Crafter_564.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_565.mp4,0.0,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0
genvideo,annotated,Crafter,Crafter_566.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Crafter,Crafter_567.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_568.mp4,0.004999999888241291,0.0,0.004999999888241291,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_569.mp4,0.004999999888241291,0.0,0.004999999888241291,0.014999999664723873,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_570.mp4,0.3499999940395355,0.0,0.6349999904632568,0.3199999928474426,0.03500000014901161,0.3184999946504831
genvideo,annotated,Crafter,Crafter_571.mp4,0.24500000476837158,0.0,0.5249999761581421,0.14499999582767487,0.0,0.22050000429153443
genvideo,annotated,Crafter,Crafter_572.mp4,0.004999999888241291,0.0,0.029999999329447746,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_573.mp4,0.07999999821186066,0.0,0.3499999940395355,0.11999999731779099,0.0,0.0719999983906746
genvideo,annotated,Crafter,Crafter_574.mp4,0.04500000178813934,0.0,0.20499999821186066,0.03999999910593033,0.08500000089406967,0.04900000169873238
genvideo,annotated,Crafter,Crafter_575.mp4,0.3050000071525574,0.0,0.6899999976158142,0.3449999988079071,0.0,0.27450000643730166
genvideo,annotated,Crafter,Crafter_576.mp4,0.09000000357627869,0.0,0.09000000357627869,0.10999999940395355,0.0,0.08100000321865082
genvideo,annotated,Crafter,Crafter_577.mp4,0.09000000357627869,0.0,0.23999999463558197,0.10499999672174454,0.0,0.08100000321865082
genvideo,annotated,Crafter,Crafter_578.mp4,0.2800000011920929,0.0,0.39500001072883606,0.4000000059604645,0.009999999776482582,0.2530000010505319
genvideo,annotated,Crafter,Crafter_579.mp4,0.3199999928474426,0.0,0.39500001072883606,0.28999999165534973,0.0,0.2879999935626984
genvideo,annotated,Crafter,Crafter_580.mp4,0.6100000143051147,0.0,0.7049999833106995,0.5950000286102295,0.0,0.5490000128746033
genvideo,annotated,Crafter,Crafter_581.mp4,0.1899999976158142,0.0,0.39500001072883606,0.1599999964237213,0.0,0.17099999785423278
genvideo,annotated,Crafter,Crafter_582.mp4,0.0949999988079071,0.0,0.36500000953674316,0.14499999582767487,0.0,0.08549999892711639
genvideo,annotated,Crafter,Crafter_583.mp4,0.02500000037252903,0.0,0.13500000536441803,0.02500000037252903,0.0,0.02250000033527613
genvideo,annotated,Crafter,Crafter_584.mp4,0.4300000071525574,0.0,0.7599999904632568,0.4950000047683716,0.23999999463558197,0.41100000590085983
genvideo,annotated,Crafter,Crafter_585.mp4,0.26499998569488525,0.0,0.46000000834465027,0.45500001311302185,0.05000000074505806,0.24349998719990254
genvideo,annotated,Crafter,Crafter_586.mp4,0.2199999988079071,0.0,0.5149999856948853,0.14499999582767487,0.19499999284744263,0.21749999821186067
genvideo,annotated,Crafter,Crafter_587.mp4,0.4950000047683716,0.0,0.8399999737739563,0.5899999737739563,0.14499999582767487,0.4600000038743019
genvideo,annotated,Crafter,Crafter_588.mp4,0.7300000190734863,0.0,0.8650000095367432,0.8299999833106995,0.019999999552965164,0.6590000171214343
genvideo,annotated,Crafter,Crafter_589.mp4,0.004999999888241291,0.0,0.03500000014901161,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_590.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_591.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_592.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Crafter,Crafter_593.mp4,0.004999999888241291,0.0,0.054999999701976776,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_594.mp4,0.014999999664723873,0.0,0.09000000357627869,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_595.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_596.mp4,0.09000000357627869,0.0,0.2750000059604645,0.11999999731779099,0.009999999776482582,0.08200000319629908
genvideo,annotated,Crafter,Crafter_597.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Crafter,Crafter_598.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_599.mp4,0.014999999664723873,0.0,0.09000000357627869,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_600.mp4,0.05999999865889549,0.0,0.09000000357627869,0.12999999523162842,0.009999999776482582,0.0549999987706542
genvideo,annotated,Crafter,Crafter_601.mp4,0.014999999664723873,0.0,0.12999999523162842,0.019999999552965164,0.004999999888241291,0.013999999687075616
genvideo,annotated,Crafter,Crafter_602.mp4,0.125,0.0,0.5400000214576721,0.13500000536441803,0.0,0.1125
genvideo,annotated,Crafter,Crafter_603.mp4,0.004999999888241291,0.0,0.0,0.0,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_604.mp4,0.004999999888241291,0.0,0.014999999664723873,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_605.mp4,0.0,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0
genvideo,annotated,Crafter,Crafter_606.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_607.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_608.mp4,0.11500000208616257,0.0,0.46000000834465027,0.1850000023841858,0.009999999776482582,0.10450000185519456
genvideo,annotated,Crafter,Crafter_609.mp4,0.029999999329447746,0.0,0.004999999888241291,0.03999999910593033,0.0,0.026999999396502973
genvideo,annotated,Crafter,Crafter_610.mp4,0.05999999865889549,0.0,0.17499999701976776,0.03999999910593033,0.0,0.053999998793005946
genvideo,annotated,Crafter,Crafter_611.mp4,0.0,0.0,0.014999999664723873,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_612.mp4,0.0,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0
genvideo,annotated,Crafter,Crafter_613.mp4,0.004999999888241291,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Crafter,Crafter_614.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_615.mp4,0.004999999888241291,0.0,0.029999999329447746,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_616.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_617.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_618.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_619.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_620.mp4,0.0,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0
genvideo,annotated,Crafter,Crafter_621.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_622.mp4,0.004999999888241291,0.0,0.009999999776482582,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_623.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_624.mp4,0.004999999888241291,0.0,0.014999999664723873,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_625.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_626.mp4,0.009999999776482582,0.0,0.014999999664723873,0.019999999552965164,0.014999999664723873,0.010499999765306713
genvideo,annotated,Crafter,Crafter_627.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_628.mp4,0.0,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0
genvideo,annotated,Crafter,Crafter_629.mp4,0.05999999865889549,0.0,0.19499999284744263,0.12999999523162842,0.0,0.053999998793005946
genvideo,annotated,Crafter,Crafter_630.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_631.mp4,0.004999999888241291,0.0,0.09000000357627869,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_632.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_633.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_634.mp4,0.054999999701976776,0.0,0.20499999821186066,0.07000000029802322,0.0,0.0494999997317791
genvideo,annotated,Crafter,Crafter_635.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_636.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_637.mp4,0.004999999888241291,0.0,0.009999999776482582,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_638.mp4,0.004999999888241291,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_639.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_640.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_641.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_642.mp4,0.004999999888241291,0.0,0.04500000178813934,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_643.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_644.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_645.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_646.mp4,0.004999999888241291,0.0,0.009999999776482582,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_647.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_648.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_649.mp4,0.009999999776482582,0.0,0.014999999664723873,0.019999999552965164,0.009999999776482582,0.009999999776482584
genvideo,annotated,Crafter,Crafter_650.mp4,0.004999999888241291,0.0,0.009999999776482582,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_651.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_652.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Crafter,Crafter_653.mp4,0.05999999865889549,0.0,0.09000000357627869,0.03999999910593033,0.0,0.053999998793005946
genvideo,annotated,Crafter,Crafter_654.mp4,0.029999999329447746,0.0,0.014999999664723873,0.03999999910593033,0.0,0.026999999396502973
genvideo,annotated,Crafter,Crafter_655.mp4,0.04500000178813934,0.0,0.054999999701976776,0.05999999865889549,0.009999999776482582,0.041500001586973666
genvideo,annotated,Crafter,Crafter_656.mp4,0.10499999672174454,0.0,0.17499999701976776,0.13500000536441803,0.0,0.09449999704957009
genvideo,annotated,Crafter,Crafter_657.mp4,0.11999999731779099,0.0,0.1599999964237213,0.10499999672174454,0.0,0.10799999758601189
genvideo,annotated,Crafter,Crafter_658.mp4,0.014999999664723873,0.0,0.004999999888241291,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_659.mp4,0.03999999910593033,0.0,0.07000000029802322,0.02500000037252903,0.0,0.0359999991953373
genvideo,annotated,Crafter,Crafter_660.mp4,0.054999999701976776,0.0,0.1599999964237213,0.08500000089406967,0.0,0.0494999997317791
genvideo,annotated,Crafter,Crafter_661.mp4,0.3149999976158142,0.0,0.4399999976158142,0.5149999856948853,0.06499999761581421,0.28999999761581424
genvideo,annotated,Crafter,Crafter_662.mp4,0.05999999865889549,0.0,0.03999999910593033,0.10999999940395355,0.009999999776482582,0.0549999987706542
genvideo,annotated,Crafter,Crafter_663.mp4,0.05999999865889549,0.0,0.2199999988079071,0.0949999988079071,0.02500000037252903,0.05649999883025885
genvideo,annotated,Crafter,Crafter_664.mp4,0.029999999329447746,0.0,0.014999999664723873,0.019999999552965164,0.0,0.026999999396502973
genvideo,annotated,Crafter,Crafter_665.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_666.mp4,0.014999999664723873,0.0,0.014999999664723873,0.03999999910593033,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_667.mp4,0.09000000357627869,0.0,0.2199999988079071,0.08500000089406967,0.009999999776482582,0.08200000319629908
genvideo,annotated,Crafter,Crafter_668.mp4,0.014999999664723873,0.0,0.02500000037252903,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_669.mp4,0.07500000298023224,0.0,0.20999999344348907,0.08500000089406967,0.0,0.06750000268220901
genvideo,annotated,Crafter,Crafter_670.mp4,0.014999999664723873,0.0,0.014999999664723873,0.02500000037252903,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_671.mp4,0.019999999552965164,0.0,0.04500000178813934,0.019999999552965164,0.0,0.01799999959766865
genvideo,annotated,Crafter,Crafter_672.mp4,0.014999999664723873,0.0,0.014999999664723873,0.03999999910593033,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_673.mp4,0.125,0.0,0.4350000023841858,0.13500000536441803,0.14000000059604645,0.12650000005960466
genvideo,annotated,Crafter,Crafter_674.mp4,0.014999999664723873,0.0,0.09000000357627869,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_675.mp4,0.03999999910593033,0.0,0.014999999664723873,0.07000000029802322,0.0,0.0359999991953373
genvideo,annotated,Crafter,Crafter_676.mp4,0.04500000178813934,0.0,0.004999999888241291,0.054999999701976776,0.0,0.04050000160932541
genvideo,annotated,Crafter,Crafter_677.mp4,0.014999999664723873,0.0,0.04500000178813934,0.03999999910593033,0.009999999776482582,0.014499999675899745
genvideo,annotated,Crafter,Crafter_678.mp4,0.07500000298023224,0.0,0.03999999910593033,0.08500000089406967,0.0,0.06750000268220901
genvideo,annotated,Crafter,Crafter_679.mp4,0.009999999776482582,0.0,0.004999999888241291,0.019999999552965164,0.0,0.008999999798834325
genvideo,annotated,Crafter,Crafter_680.mp4,0.054999999701976776,0.0,0.2199999988079071,0.019999999552965164,0.009999999776482582,0.050499999709427354
genvideo,annotated,Crafter,Crafter_681.mp4,0.04500000178813934,0.0,0.0,0.019999999552965164,0.0,0.04050000160932541
genvideo,annotated,Crafter,Crafter_682.mp4,0.2199999988079071,0.0,0.2150000035762787,0.23499999940395355,0.009999999776482582,0.19899999890476466
genvideo,annotated,Crafter,Crafter_683.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_684.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_685.mp4,0.054999999701976776,0.0,0.17499999701976776,0.07000000029802322,0.0,0.0494999997317791
genvideo,annotated,Crafter,Crafter_686.mp4,0.029999999329447746,0.0,0.029999999329447746,0.04500000178813934,0.0,0.026999999396502973
genvideo,annotated,Crafter,Crafter_687.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_688.mp4,0.2849999964237213,0.0,0.2849999964237213,0.36500000953674316,0.009999999776482582,0.2574999967589975
genvideo,annotated,Crafter,Crafter_689.mp4,0.004999999888241291,0.0,0.004999999888241291,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_690.mp4,0.014999999664723873,0.0,0.014999999664723873,0.02500000037252903,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_691.mp4,0.0949999988079071,0.0,0.23000000417232513,0.10999999940395355,0.009999999776482582,0.08649999890476465
genvideo,annotated,Crafter,Crafter_692.mp4,0.004999999888241291,0.0,0.004999999888241291,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_693.mp4,0.004999999888241291,0.0,0.03500000014901161,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_694.mp4,0.04500000178813934,0.0,0.09000000357627869,0.03999999910593033,0.0,0.04050000160932541
genvideo,annotated,Crafter,Crafter_695.mp4,0.014999999664723873,0.0,0.014999999664723873,0.03999999910593033,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_696.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Crafter,Crafter_697.mp4,0.014999999664723873,0.0,0.029999999329447746,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_698.mp4,0.014999999664723873,0.0,0.029999999329447746,0.029999999329447746,0.0,0.013499999698251487
genvideo,annotated,Crafter,Crafter_699.mp4,0.03999999910593033,0.0,0.04500000178813934,0.05999999865889549,0.0,0.0359999991953373
genvideo,annotated,Crafter,Crafter_700.mp4,0.004999999888241291,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Gen2,gen2_10.mp4,0.004999999888241291,0.0,0.014999999664723873,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_100.mp4,0.04500000178813934,0.0,0.17499999701976776,0.019999999552965164,0.0,0.04050000160932541
genvideo,annotated,Gen2,gen2_1000.mp4,0.05999999865889549,0.0,0.10499999672174454,0.0949999988079071,0.009999999776482582,0.0549999987706542
genvideo,annotated,Gen2,gen2_1001.mp4,0.004999999888241291,0.0,0.04500000178813934,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1002.mp4,0.029999999329447746,0.0,0.20000000298023224,0.019999999552965164,0.0,0.026999999396502973
genvideo,annotated,Gen2,gen2_1003.mp4,0.004999999888241291,0.0,0.014999999664723873,0.014999999664723873,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1004.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1005.mp4,0.07000000029802322,0.0,0.10999999940395355,0.1599999964237213,0.009999999776482582,0.06400000024586916
genvideo,annotated,Gen2,gen2_1006.mp4,0.125,0.0,0.24500000476837158,0.12999999523162842,0.02500000037252903,0.1150000000372529
genvideo,annotated,Gen2,gen2_1007.mp4,0.014999999664723873,0.0,0.03999999910593033,0.029999999329447746,0.009999999776482582,0.014499999675899745
genvideo,annotated,Gen2,gen2_1008.mp4,0.04500000178813934,0.0,0.22499999403953552,0.054999999701976776,0.0,0.04050000160932541
genvideo,annotated,Gen2,gen2_1009.mp4,0.004999999888241291,0.0,0.014999999664723873,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_101.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1010.mp4,0.03500000014901161,0.0,0.09000000357627869,0.04500000178813934,0.0,0.03150000013411045
genvideo,annotated,Gen2,gen2_1011.mp4,0.07500000298023224,0.0,0.23000000417232513,0.13500000536441803,0.05000000074505806,0.07250000275671482
genvideo,annotated,Gen2,gen2_1012.mp4,0.014999999664723873,0.0,0.02500000037252903,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Gen2,gen2_1013.mp4,0.004999999888241291,0.0,0.05000000074505806,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1014.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1015.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1016.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Gen2,gen2_1017.mp4,0.014999999664723873,0.0,0.04500000178813934,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Gen2,gen2_1018.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.03500000014901161,0.01699999971315265
genvideo,annotated,Gen2,gen2_1019.mp4,0.029999999329447746,0.0,0.05000000074505806,0.03999999910593033,0.009999999776482582,0.027999999374151232
genvideo,annotated,Gen2,gen2_102.mp4,0.054999999701976776,0.0,0.12999999523162842,0.0949999988079071,0.019999999552965164,0.051499999687075616
genvideo,annotated,Gen2,gen2_1020.mp4,0.009999999776482582,0.0,0.029999999329447746,0.019999999552965164,0.009999999776482582,0.009999999776482584
genvideo,annotated,Gen2,gen2_1021.mp4,0.05999999865889549,0.0,0.17499999701976776,0.07000000029802322,0.029999999329447746,0.05699999872595072
genvideo,annotated,Gen2,gen2_1022.mp4,0.11999999731779099,0.0,0.33000001311302185,0.14499999582767487,0.014999999664723873,0.10949999755248428
